video_id,date,days_since_post,play_count,like_count,comment_count,share_count,collect_count,download_count,whatsapp_share_count
7413228270109429035,2024-09-12,2,20814,4085,110,92,362,28,0
7413228270109429035,2024-09-13,3,28645,5618,132,112,504,32,0
7413228270109429035,2024-09-14,4,32339,6289,142,125,568,35,0
7413228270109429035,2024-09-15,5,35312,6806,148,131,611,39,0
7413228914572545326,2024-09-11,1,458,79,0,1,5,0,0
7413228914572545326,2024-09-12,2,520,89,0,1,5,0,0
7413228914572545326,2024-09-13,3,535,90,0,1,5,0,0
7413228914572545326,2024-09-14,4,558,95,0,1,5,0,0
7413228914572545326,2024-09-15,5,571,95,0,1,5,0,0
7413229412876848414,2024-09-11,1,1329,148,4,1,2,0,0
7413229412876848414,2024-09-12,2,1715,182,7,2,2,0,0
7413229412876848414,2024-09-13,3,1915,192,7,2,3,0,0
7413229412876848414,2024-09-14,4,2023,198,7,2,4,0,0
7413229412876848414,2024-09-15,5,2083,201,7,2,4,0,0
7413229790506896671,2024-09-11,1,8268,1555,95,39,31,5,1
7413229790506896671,2024-09-12,2,9049,1656,98,39,32,5,1
7413229790506896671,2024-09-13,3,9232,1680,98,39,32,5,1
7413229790506896671,2024-09-14,4,9345,1694,98,39,32,5,1
7413229790506896671,2024-09-15,5,9391,1699,98,39,32,5,1
7413231410368007454,2024-09-11,1,133,15,0,0,0,0,0
7413231410368007454,2024-09-12,2,244,22,0,0,0,0,0
7413231410368007454,2024-09-13,3,255,22,0,0,0,0,0
7413231410368007454,2024-09-14,4,261,22,0,0,0,0,0
7413231410368007454,2024-09-15,5,268,22,0,0,0,0,0
7413233846377844011,2024-09-11,1,108,6,3,0,0,0,0
7413233846377844011,2024-09-12,2,143,9,3,0,0,0,0
7413233846377844011,2024-09-13,3,158,13,4,0,0,0,0
7413233846377844011,2024-09-14,4,168,14,4,0,0,0,0
7413233846377844011,2024-09-15,5,174,16,4,0,0,0,0
7413234441293778206,2024-09-11,1,436,3,0,0,0,0,0
7413234441293778206,2024-09-12,2,438,3,0,0,0,0,0
7413234441293778206,2024-09-13,3,440,3,0,0,0,0,0
7413234441293778206,2024-09-14,4,441,3,0,0,0,0,0
7413234441293778206,2024-09-15,5,441,3,0,0,0,0,0
7413238334828334382,2024-09-11,1,433,39,5,0,0,0,0
7413238334828334382,2024-09-12,2,512,44,5,0,0,0,0
7413238334828334382,2024-09-13,3,542,46,5,0,0,0,0
7413238334828334382,2024-09-14,4,596,49,6,0,0,0,0
7413238334828334382,2024-09-15,5,635,51,6,0,0,0,0
7413239730235559211,2024-09-11,1,354,40,6,1,0,0,0
7413239730235559211,2024-09-12,2,470,46,6,1,0,0,0
7413239730235559211,2024-09-13,3,516,49,7,1,0,0,0
7413239730235559211,2024-09-14,4,592,51,7,1,0,0,0
7413239730235559211,2024-09-15,5,635,52,7,1,0,0,0
7413242703661567275,2024-09-11,1,88,30,1,0,0,0,0
7413242703661567275,2024-09-12,2,113,32,2,0,0,0,0
7413242703661567275,2024-09-13,3,133,33,2,0,0,0,0
7413242703661567275,2024-09-14,4,137,33,2,0,0,0,0
7413242703661567275,2024-09-15,5,145,35,2,0,0,0,0
7413243229124054314,2024-09-11,1,338,43,11,0,2,0,0
7413243229124054314,2024-09-12,2,403,55,22,0,4,0,0
7413243229124054314,2024-09-13,3,418,56,22,0,5,0,0
7413243229124054314,2024-09-14,4,436,58,48,0,5,0,0
7413243229124054314,2024-09-15,5,447,59,48,0,5,0,0
7413244122938592543,2024-09-11,1,162,13,1,1,2,0,0
7413244122938592543,2024-09-12,2,198,18,2,1,2,1,0
7413244122938592543,2024-09-13,3,225,20,2,1,2,1,0
7413244122938592543,2024-09-14,4,238,20,2,1,2,1,0
7413244122938592543,2024-09-15,5,253,21,2,1,2,1,0
7413244525130403103,2024-09-11,1,11790,624,8,5,19,1,0
7413244525130403103,2024-09-12,2,16338,820,10,8,30,1,1
7413244525130403103,2024-09-13,3,17620,877,10,8,31,2,1
7413244525130403103,2024-09-14,4,18331,917,10,8,33,2,1
7413244525130403103,2024-09-15,5,18847,935,10,8,34,2,1
7413245695341333806,2024-09-11,1,676,14,1,0,1,0,0
7413245695341333806,2024-09-12,2,756,15,1,0,1,0,0
7413245695341333806,2024-09-13,3,772,16,1,0,1,0,0
7413245695341333806,2024-09-14,4,775,16,1,0,1,0,0
7413245695341333806,2024-09-15,5,776,17,1,0,1,0,0
7413249271119596830,2024-09-11,0,102,4,0,1,0,0,0
7413249271119596830,2024-09-12,1,255,6,0,1,1,1,0
7413249271119596830,2024-09-13,2,266,6,0,1,1,1,0
7413249271119596830,2024-09-14,3,270,6,0,1,1,1,0
7413249271119596830,2024-09-15,4,271,6,0,1,1,1,0
7413249271119596830,2024-09-16,5,272,6,0,1,1,1,0
7413481675545447711,2024-09-11,0,3144911,133711,1207,2319,6002,76,10
7413481675545447711,2024-09-12,1,6681751,285666,2668,5443,13219,180,37
7413481675545447711,2024-09-13,2,7104601,303351,2854,5797,14040,187,38
7413481675545447711,2024-09-14,3,7239835,308650,2899,5892,14247,192,39
7413481675545447711,2024-09-15,4,7270265,309610,2915,5903,14258,194,39
7413481675545447711,2024-09-16,5,7291794,310162,2924,5912,14258,194,39
7413508837736549674,2024-09-11,0,318,4,0,0,0,0,0
7413508837736549674,2024-09-12,1,57490,581,1,2,1,0,0
7413508837736549674,2024-09-13,2,57536,2803,1,3,1,0,0
7413508837736549674,2024-09-14,3,57571,2803,2,4,1181,0,0
7413508837736549674,2024-09-15,4,57598,2805,2,4,1181,0,0
7413508837736549674,2024-09-16,5,57614,2805,2,4,1181,0,0
7413509226883992878,2024-09-11,0,543,125,3,0,10,1,0
7413509226883992878,2024-09-12,1,609,134,3,0,10,1,0
7413509226883992878,2024-09-13,2,657,138,3,0,11,1,0
7413509226883992878,2024-09-14,3,678,140,3,0,11,1,0
7413509226883992878,2024-09-15,4,688,141,3,0,11,1,0
7413509226883992878,2024-09-16,5,706,141,3,0,11,1,0
7413510554448383262,2024-09-11,0,330,34,0,0,0,0,0
7413510554448383262,2024-09-12,1,354,40,0,0,0,0,0
7413510554448383262,2024-09-13,2,364,43,0,0,0,0,0
7413510554448383262,2024-09-14,3,368,45,0,0,0,0,0
7413510554448383262,2024-09-15,4,370,45,0,0,0,0,0
7413510554448383262,2024-09-16,5,374,45,0,0,0,0,0
7413510846850125086,2024-09-11,0,285,57,0,0,6,0,0
7413510846850125086,2024-09-12,1,766,84,4,0,8,0,0
7413510846850125086,2024-09-13,2,879,86,4,0,10,0,0
7413510846850125086,2024-09-14,3,981,88,4,0,10,0,0
7413510846850125086,2024-09-15,4,1086,91,4,1,11,0,0
7413510846850125086,2024-09-16,5,1159,93,4,1,11,0,0
7413511868217691423,2024-09-11,0,706,11,0,0,2,0,0
7413511868217691423,2024-09-12,1,1983,22,0,0,4,0,0
7413511868217691423,2024-09-13,2,2769,28,0,0,6,0,0
7413511868217691423,2024-09-14,3,3474,30,0,1,5,0,0
7413511868217691423,2024-09-15,4,3979,32,0,1,6,0,0
7413511868217691423,2024-09-16,5,4197,32,0,1,6,0,0
7413512311710764334,2024-09-12,1,1443,32,2,3,1,1,0
7413512311710764334,2024-09-13,2,1952,43,2,3,1,1,0
7413512311710764334,2024-09-14,3,2329,48,2,3,1,1,0
7413512311710764334,2024-09-15,4,2632,53,2,3,2,1,0
7413512311710764334,2024-09-16,5,2942,57,2,4,2,1,0
7413514380786044190,2024-09-11,0,1394,121,2,3,6,0,0
7413514380786044190,2024-09-12,1,4319,281,2,6,13,4,0
7413514380786044190,2024-09-13,2,5297,364,2,7,18,4,0
7413514380786044190,2024-09-14,3,6241,441,2,7,22,4,0
7413514380786044190,2024-09-15,4,6628,488,2,8,22,4,0
7413514380786044190,2024-09-16,5,6936,520,2,8,22,4,0
7413515026398448942,2024-09-11,0,83,4,0,0,0,0,0
7413515026398448942,2024-09-12,1,279,10,1,0,1,0,0
7413515026398448942,2024-09-13,2,310,11,2,0,1,0,0
7413515026398448942,2024-09-14,3,326,12,3,0,1,0,0
7413515026398448942,2024-09-15,4,329,12,3,0,1,0,0
7413515026398448942,2024-09-16,5,340,13,3,0,1,0,0
7413515903180098858,2024-09-11,0,265,73,0,1,0,0,0
7413515903180098858,2024-09-12,1,801,192,6,2,0,2,0
7413515903180098858,2024-09-13,2,978,222,6,2,0,2,0
7413515903180098858,2024-09-14,3,1149,244,6,2,0,2,0
7413515903180098858,2024-09-15,4,1294,253,6,2,0,2,0
7413515903180098858,2024-09-16,5,1442,265,6,2,0,2,0
7413516841303199006,2024-09-11,0,254,32,0,1,0,0,0
7413516841303199006,2024-09-12,1,380,41,0,1,0,0,0
7413516841303199006,2024-09-13,2,424,46,0,1,0,0,0
7413516841303199006,2024-09-14,3,461,46,0,1,0,0,0
7413516841303199006,2024-09-15,4,495,47,0,1,0,0,0
7413516841303199006,2024-09-16,5,517,49,0,1,0,0,0
7413519222531231006,2024-09-11,0,305,41,4,0,3,0,0
7413519222531231006,2024-09-12,1,1866,99,5,0,6,1,0
7413519222531231006,2024-09-13,2,2297,114,5,0,6,1,0
7413519222531231006,2024-09-14,3,2708,121,5,0,6,1,0
7413519222531231006,2024-09-15,4,3023,124,5,0,6,1,0
7413519222531231006,2024-09-16,5,3289,128,5,0,6,1,0
7413520399994047790,2024-09-11,0,293,43,1,1,0,0,0
7413520399994047790,2024-09-12,1,379,53,2,1,1,0,0
7413520399994047790,2024-09-13,2,398,59,2,1,1,0,0
7413520399994047790,2024-09-14,3,405,60,2,1,1,0,0
7413520399994047790,2024-09-15,4,413,61,2,1,1,0,0
7413520399994047790,2024-09-16,5,417,61,2,1,1,0,0
7413520530520706350,2024-09-11,0,170,13,0,0,1,0,0
7413520530520706350,2024-09-12,1,1082,108,1,2,14,0,0
7413520530520706350,2024-09-13,2,1546,140,3,3,22,0,0
7413520530520706350,2024-09-14,3,1853,151,3,3,26,0,0
7413520530520706350,2024-09-15,4,1987,158,3,3,29,0,0
7413520530520706350,2024-09-16,5,2093,161,3,3,29,0,0
7413521665209978154,2024-09-11,0,11159,14,6,9,0,0,0
7413521665209978154,2024-09-12,1,11298,23,8,9,1,0,0
7413521665209978154,2024-09-13,2,11308,25,8,9,1,0,0
7413521665209978154,2024-09-14,3,11311,25,8,9,1,0,0
7413521665209978154,2024-09-15,4,11319,26,9,9,2,0,0
7413521665209978154,2024-09-16,5,11321,26,9,9,2,0,0
7413521870127025454,2024-09-11,0,502,7,1,0,1,0,0
7413521870127025454,2024-09-12,1,641,11,3,0,1,0,0
7413521870127025454,2024-09-13,2,646,12,4,0,2,0,0
7413521870127025454,2024-09-14,3,652,13,4,0,2,0,0
7413521870127025454,2024-09-15,4,658,13,4,0,2,0,0
7413521870127025454,2024-09-16,5,659,13,4,0,2,0,0
7413523453179071790,2024-09-11,0,372,39,0,1,1,0,0
7413523453179071790,2024-09-12,1,643,46,1,2,1,0,0
7413523453179071790,2024-09-13,2,718,48,1,2,1,0,0
7413523453179071790,2024-09-14,3,755,49,1,2,2,0,0
7413523453179071790,2024-09-15,4,775,49,1,2,2,0,0
7413523453179071790,2024-09-16,5,781,49,1,2,2,0,0
7413524169104559390,2024-09-11,0,332,34,2,4,0,0,0
7413524169104559390,2024-09-12,1,376,43,3,4,0,0,0
7413524169104559390,2024-09-13,2,385,43,3,4,0,0,0
7413524169104559390,2024-09-14,3,388,44,3,4,0,0,0
7413524169104559390,2024-09-15,4,389,44,3,4,0,0,0
7413524169104559390,2024-09-16,5,394,44,3,4,0,0,0
7413524661989887274,2024-09-12,1,44761,5832,76,27,68,4,1
7413524661989887274,2024-09-13,2,50506,6778,96,32,78,5,1
7413524661989887274,2024-09-14,3,55031,7485,116,35,87,5,1
7413524661989887274,2024-09-15,4,57338,7819,122,35,91,5,1
7413524661989887274,2024-09-16,5,59052,8015,128,40,95,5,1
7413525014101708075,2024-09-11,0,372,74,11,0,0,0,0
7413525014101708075,2024-09-12,1,522,116,40,0,1,0,0
7413525014101708075,2024-09-13,2,543,118,41,0,1,0,0
7413525014101708075,2024-09-14,3,567,121,42,0,1,0,0
7413525014101708075,2024-09-15,4,596,125,43,0,4,0,0
7413525014101708075,2024-09-16,5,601,125,43,0,4,0,0
7413525489366682910,2024-09-12,1,149591,8555,96,175,357,7,11
7413525489366682910,2024-09-13,2,262517,18587,153,357,749,14,13
7413525489366682910,2024-09-14,3,331033,24980,174,478,1029,20,15
7413525489366682910,2024-09-15,4,365928,29060,198,538,1208,24,18
7413525489366682910,2024-09-16,5,387064,32344,206,568,1417,25,18
7413525655931030830,2024-09-12,1,256429,12879,121,1281,565,24,5
7413525655931030830,2024-09-13,2,288910,14280,128,1331,604,24,5
7413525655931030830,2024-09-14,3,307703,15094,131,1343,620,25,5
7413525655931030830,2024-09-15,4,316119,15391,131,1346,633,25,5
7413525655931030830,2024-09-16,5,321399,15512,131,1353,637,25,5
7413526673502752031,2024-09-11,0,242,36,13,0,1,0,0
7413526673502752031,2024-09-12,1,367,52,17,0,1,0,0
7413526673502752031,2024-09-13,2,379,53,17,0,1,0,0
7413526673502752031,2024-09-14,3,396,56,18,0,1,0,0
7413526673502752031,2024-09-15,4,423,58,18,0,1,0,0
7413526673502752031,2024-09-16,5,438,59,18,0,1,0,0
7413527221568032030,2024-09-12,1,122746,4980,49,157,226,3,0
7413527221568032030,2024-09-13,2,147061,6019,51,170,280,5,0
7413527221568032030,2024-09-14,3,157603,6459,51,180,301,6,0
7413527221568032030,2024-09-15,4,160894,6572,52,182,302,7,0
7413527221568032030,2024-09-16,5,163739,6669,52,182,306,8,0
7413527230707420447,2024-09-11,0,28,7,0,0,2,0,0
7413527230707420447,2024-09-12,1,736,212,1,1,24,2,0
7413527230707420447,2024-09-13,2,957,268,1,5,26,3,0
7413527230707420447,2024-09-14,3,1106,291,1,5,30,4,0
7413527230707420447,2024-09-15,4,1157,297,1,5,31,4,0
7413527230707420447,2024-09-16,5,1180,299,1,5,31,4,0
7413527455027268906,2024-09-12,1,1221,83,9,5,18,0,1
7413527455027268906,2024-09-13,2,1690,114,13,7,29,0,1
7413527455027268906,2024-09-14,3,2759,160,14,10,36,0,1
7413527455027268906,2024-09-15,4,3346,188,16,15,42,0,2
7413527455027268906,2024-09-16,5,3777,210,16,16,50,0,2
7413528129853082923,2024-09-11,0,304,40,0,0,0,0,0
7413528129853082923,2024-09-12,1,1596,196,9,1,4,0,0
7413528129853082923,2024-09-13,2,2079,229,10,3,4,0,0
7413528129853082923,2024-09-14,3,2421,249,10,3,5,0,0
7413528129853082923,2024-09-15,4,2735,266,11,3,9,0,0
7413528129853082923,2024-09-16,5,3125,282,11,3,10,0,0
7413528426692218143,2024-09-11,0,137,12,2,0,0,0,0
7413528426692218143,2024-09-12,1,310,56,8,0,1,0,0
7413528426692218143,2024-09-13,2,331,64,8,0,1,0,0
7413528426692218143,2024-09-14,3,350,66,8,0,1,0,0
7413528426692218143,2024-09-15,4,389,67,8,0,1,0,0
7413528426692218143,2024-09-16,5,425,68,8,0,1,0,0
7413528478231874847,2024-09-11,0,45,4,0,2,0,1,0
7413528478231874847,2024-09-12,1,76,5,0,2,0,1,0
7413528478231874847,2024-09-13,2,80,5,0,2,0,1,0
7413528478231874847,2024-09-14,3,86,6,0,2,0,1,0
7413528478231874847,2024-09-15,4,90,6,0,2,0,1,0
7413528478231874847,2024-09-16,5,92,6,0,2,0,1,0
7413528625917562154,2024-09-11,0,129,6,0,0,0,0,0
7413528625917562154,2024-09-12,1,384,20,2,0,0,0,0
7413528625917562154,2024-09-13,2,418,24,2,0,0,0,0
7413528625917562154,2024-09-14,3,445,26,2,0,0,0,0
7413528625917562154,2024-09-15,4,459,27,2,0,0,0,0
7413528625917562154,2024-09-16,5,467,28,2,0,0,0,0
7413528931036351774,2024-09-12,1,2915,59,3,7,3,6,4
7413528931036351774,2024-09-13,2,3285,59,3,7,3,6,4
7413528931036351774,2024-09-14,3,3391,59,3,7,3,6,4
7413528931036351774,2024-09-15,4,3459,59,3,7,3,6,4
7413528931036351774,2024-09-16,5,3506,60,3,7,3,6,4
7413529219675868459,2024-09-11,0,11,1,1,0,0,1,0
7413529219675868459,2024-09-12,1,28,2,1,0,0,1,0
7413529219675868459,2024-09-13,2,33,2,1,0,0,1,0
7413529219675868459,2024-09-14,3,40,3,1,0,0,1,0
7413529219675868459,2024-09-15,4,46,3,1,0,0,1,0
7413529219675868459,2024-09-16,5,55,3,1,0,0,1,0
7413529952567561503,2024-09-12,1,5792,936,10,30,64,8,1
7413529952567561503,2024-09-13,2,8718,1316,11,46,111,11,1
7413529952567561503,2024-09-14,3,10559,1482,12,60,137,16,1
7413529952567561503,2024-09-15,4,11374,1563,13,71,148,16,1
7413529952567561503,2024-09-16,5,11915,1626,14,77,156,18,1
7413530201168088363,2024-09-11,0,245,50,6,1,3,0,0
7413530201168088363,2024-09-12,1,390,85,14,4,4,2,0
7413530201168088363,2024-09-13,2,425,90,16,4,6,2,0
7413530201168088363,2024-09-14,3,447,95,16,4,6,2,0
7413530201168088363,2024-09-15,4,0,0,16,0,0,0,0
7413530201168088363,2024-09-16,5,483,101,16,4,6,2,0
7413530489560124702,2024-09-12,1,21435,1478,21,54,20,4,0
7413530489560124702,2024-09-13,2,27409,1785,25,64,26,4,0
7413530489560124702,2024-09-14,3,30490,1927,25,66,33,4,0
7413530489560124702,2024-09-15,4,32608,1998,25,68,34,4,0
7413530489560124702,2024-09-16,5,36928,2089,25,81,35,4,0
7413531421228174635,2024-09-11,0,253,27,5,0,0,0,0
7413531421228174635,2024-09-12,1,285,31,5,0,0,0,0
7413531421228174635,2024-09-13,2,299,33,5,0,0,0,0
7413531421228174635,2024-09-14,3,309,33,5,0,0,0,0
7413531421228174635,2024-09-15,4,313,33,5,0,0,0,0
7413531421228174635,2024-09-16,5,317,33,5,0,0,0,0
7413532681897561387,2024-09-12,1,774,74,4,0,1,0,0
7413532681897561387,2024-09-13,2,837,78,4,0,1,0,0
7413532681897561387,2024-09-14,3,880,81,4,0,1,0,0
7413532681897561387,2024-09-15,4,919,83,4,0,1,0,0
7413532681897561387,2024-09-16,5,947,83,4,0,1,0,0
7413532885845675295,2024-09-11,0,75,1,0,0,1,0,0
7413532885845675295,2024-09-12,1,325,19,6,0,1,0,0
7413532885845675295,2024-09-13,2,355,20,6,0,1,0,0
7413532885845675295,2024-09-14,3,365,20,6,0,1,0,0
7413532885845675295,2024-09-15,4,376,20,6,0,1,0,0
7413532885845675295,2024-09-16,5,386,20,6,0,1,0,0
7413533675201023262,2024-09-11,0,447,36,9,0,1,0,0
7413533675201023262,2024-09-12,1,662,58,11,1,1,0,0
7413533675201023262,2024-09-13,2,682,61,11,1,1,0,0
7413533675201023262,2024-09-14,3,688,63,11,1,1,0,0
7413533675201023262,2024-09-15,4,689,64,11,1,1,0,0
7413533675201023262,2024-09-16,5,692,65,11,1,1,0,0
7413534848263933226,2024-09-11,0,99,13,1,1,1,1,0
7413534848263933226,2024-09-12,1,865,99,4,11,7,1,0
7413534848263933226,2024-09-13,2,908,102,6,11,7,1,0
7413534848263933226,2024-09-14,3,981,110,6,14,7,1,2
7413534848263933226,2024-09-15,4,1042,117,6,15,7,1,2
7413534848263933226,2024-09-16,5,1088,120,6,15,7,1,2
7413535103457955114,2024-09-12,1,16674,791,5,26,81,9,0
7413535103457955114,2024-09-13,2,21738,1008,5,30,93,12,0
7413535103457955114,2024-09-14,3,23436,1090,5,34,99,13,0
7413535103457955114,2024-09-15,4,24409,1126,5,35,108,13,0
7413535103457955114,2024-09-16,5,25301,1167,5,35,120,14,0
7413536352190450974,2024-09-12,1,4198,442,27,3,31,3,0
7413536352190450974,2024-09-13,2,5045,524,31,5,38,5,1
7413536352190450974,2024-09-14,3,5812,615,32,5,44,5,1
7413536352190450974,2024-09-15,4,6297,661,33,5,45,5,1
7413536352190450974,2024-09-16,5,6700,692,37,5,48,5,1
7413538577805544747,2024-09-12,1,383,24,10,0,0,0,0
7413538577805544747,2024-09-13,2,411,26,12,0,0,0,0
7413538577805544747,2024-09-14,3,434,26,12,0,0,0,0
7413538577805544747,2024-09-15,4,451,26,12,0,0,0,0
7413538577805544747,2024-09-16,5,471,26,12,0,0,0,0
7413538977719897374,2024-09-12,1,3992,70,0,0,1,0,0
7413538977719897374,2024-09-13,2,4531,77,0,0,2,0,0
7413538977719897374,2024-09-14,3,5311,83,0,0,3,0,0
7413538977719897374,2024-09-15,4,5660,87,0,0,3,0,0
7413538977719897374,2024-09-16,5,5754,88,0,0,3,0,0
7413539035949387038,2024-09-11,0,464,3,3,0,2,0,0
7413539035949387038,2024-09-12,1,482,5,3,0,2,0,0
7413539035949387038,2024-09-13,2,484,5,3,0,2,0,0
7413539035949387038,2024-09-14,3,485,5,3,0,2,0,0
7413539035949387038,2024-09-15,4,486,5,3,0,2,0,0
7413539035949387038,2024-09-16,5,486,5,3,0,2,0,0
7413539794871012639,2024-09-11,0,351,41,0,3,0,0,0
7413539794871012639,2024-09-12,1,715,73,1,4,0,0,0
7413539794871012639,2024-09-13,2,840,78,2,4,0,0,0
7413539794871012639,2024-09-14,3,931,86,2,4,0,0,0
7413539794871012639,2024-09-15,4,989,86,2,4,0,0,0
7413539794871012639,2024-09-16,5,1057,87,2,4,0,0,0
7413539803444022570,2024-09-12,1,6105,605,95,45,113,21,0
7413539803444022570,2024-09-13,2,9606,898,109,67,170,40,0
7413539803444022570,2024-09-14,3,11949,1085,123,100,208,54,0
7413539803444022570,2024-09-15,4,13189,1206,131,114,232,64,2
7413539803444022570,2024-09-16,5,14845,1309,138,121,266,74,3
7413539903545281822,2024-09-11,0,43,2,0,0,0,0,0
7413539903545281822,2024-09-12,1,674,12,0,0,0,0,0
7413539903545281822,2024-09-13,2,690,12,0,0,0,0,0
7413539903545281822,2024-09-14,3,696,12,0,0,0,0,0
7413539903545281822,2024-09-15,4,708,12,0,0,0,0,0
7413539903545281822,2024-09-16,5,713,13,1,0,0,0,0
7413540152406232366,2024-09-12,1,915,6,0,0,0,0,0
7413540152406232366,2024-09-13,2,947,9,0,0,0,0,0
7413540152406232366,2024-09-14,3,964,10,0,0,0,0,0
7413540152406232366,2024-09-15,4,969,10,0,0,0,0,0
7413540152406232366,2024-09-16,5,979,10,0,0,0,0,0
7413541663336828190,2024-09-11,0,129,17,1,0,0,0,0
7413541663336828190,2024-09-12,1,290,24,2,0,0,0,0
7413541663336828190,2024-09-13,2,306,24,2,0,0,0,0
7413541663336828190,2024-09-14,3,316,24,2,0,0,0,0
7413541663336828190,2024-09-15,4,323,24,2,0,0,0,0
7413541663336828190,2024-09-16,5,333,25,2,0,0,0,0
7413541883890142506,2024-09-12,1,1174,239,16,0,7,0,0
7413541883890142506,2024-09-13,2,1287,255,17,0,7,0,0
7413541883890142506,2024-09-14,3,1361,265,17,1,8,0,0
7413541883890142506,2024-09-15,4,1419,274,17,1,8,0,0
7413541883890142506,2024-09-16,5,1467,279,17,1,9,0,0
7413541897744026911,2024-09-11,0,717,51,7,0,1,0,0
7413541897744026911,2024-09-12,1,759,51,7,0,1,0,0
7413541897744026911,2024-09-13,2,761,51,7,0,1,0,0
7413541897744026911,2024-09-14,3,761,51,7,0,1,0,0
7413541897744026911,2024-09-15,4,763,51,7,0,1,0,0
7413541897744026911,2024-09-16,5,769,52,7,0,1,0,0
7413543038225583403,2024-09-11,0,621,72,1,0,1,0,0
7413543038225583403,2024-09-12,1,1004,94,3,0,1,0,0
7413543038225583403,2024-09-13,2,1105,97,3,0,1,0,0
7413543038225583403,2024-09-14,3,1164,101,3,0,1,0,0
7413543038225583403,2024-09-15,4,1207,102,3,0,1,0,0
7413543038225583403,2024-09-16,5,1230,102,3,0,1,0,0
7413544684439571758,2024-09-12,1,4516,322,25,18,79,6,2
7413544684439571758,2024-09-13,2,6982,514,38,31,122,13,2
7413544684439571758,2024-09-14,3,8952,654,45,33,166,19,3
7413544684439571758,2024-09-15,4,10313,793,49,36,206,23,4
7413544684439571758,2024-09-16,5,11245,871,54,43,229,24,4
7413544845119212842,2024-09-11,0,131,2,0,0,0,0,0
7413544845119212842,2024-09-12,1,554,6,1,0,2,0,0
7413544845119212842,2024-09-13,2,646,6,2,0,2,0,0
7413544845119212842,2024-09-14,3,669,7,1,0,2,0,0
7413544845119212842,2024-09-15,4,694,7,1,0,2,0,0
7413544845119212842,2024-09-16,5,713,7,1,0,2,0,0
7413546368091852074,2024-09-11,0,2,0,0,0,0,0,0
7413546368091852074,2024-09-12,1,885,62,10,0,0,0,0
7413546368091852074,2024-09-13,2,925,63,10,0,0,0,0
7413546368091852074,2024-09-14,3,938,65,10,0,0,0,0
7413546368091852074,2024-09-15,4,954,66,10,0,0,0,0
7413546368091852074,2024-09-16,5,964,66,10,0,0,0,0
7413546763170336046,2024-09-12,1,681,39,6,0,4,0,0
7413546763170336046,2024-09-13,2,777,42,6,0,4,0,0
7413546763170336046,2024-09-14,3,887,46,6,0,4,0,0
7413546763170336046,2024-09-15,4,982,48,6,1,4,0,0
7413546763170336046,2024-09-16,5,1029,50,6,1,4,0,0
7413547590517656863,2024-09-12,1,257,14,1,0,1,0,0
7413547590517656863,2024-09-13,2,272,15,1,0,1,0,0
7413547590517656863,2024-09-14,3,277,15,1,0,1,0,0
7413547590517656863,2024-09-15,4,280,16,1,0,1,0,0
7413547590517656863,2024-09-16,5,280,16,1,0,1,0,0
7413547808835357983,2024-09-12,1,3149,285,18,0,12,2,0
7413547808835357983,2024-09-13,2,3476,315,21,0,13,2,0
7413547808835357983,2024-09-14,3,3741,332,23,0,13,3,0
7413547808835357983,2024-09-15,4,3857,340,23,0,13,3,0
7413547808835357983,2024-09-16,5,3898,343,24,0,13,3,0
7413548593195355398,2024-09-11,0,257,20,2,0,0,0,0
7413548593195355398,2024-09-12,1,705,34,2,0,0,0,0
7413548593195355398,2024-09-13,2,724,34,2,0,0,0,0
7413548593195355398,2024-09-14,3,734,34,2,0,0,0,0
7413548593195355398,2024-09-15,4,742,35,2,0,0,0,0
7413548593195355398,2024-09-16,5,748,35,2,0,0,0,0
7413549189130456363,2024-09-12,1,3418,381,55,11,26,8,0
7413549189130456363,2024-09-13,2,5719,555,86,14,38,10,0
7413549189130456363,2024-09-14,3,8058,721,104,16,50,14,0
7413549189130456363,2024-09-15,4,8926,761,108,17,53,17,0
7413549189130456363,2024-09-16,5,9426,782,113,17,56,17,0
7413549557272857887,2024-09-11,0,726,92,0,1,2,0,0
7413549557272857887,2024-09-12,1,3232,254,1,1,4,0,0
7413549557272857887,2024-09-13,2,4571,353,1,1,5,0,0
7413549557272857887,2024-09-14,3,5701,433,1,1,5,0,0
7413549557272857887,2024-09-15,4,6380,475,1,1,5,0,0
7413549557272857887,2024-09-16,5,6774,506,1,1,5,0,0
7413550868022316331,2024-09-11,0,869,21,6,0,1,1,0
7413550868022316331,2024-09-12,1,2622,35,6,0,2,1,0
7413550868022316331,2024-09-13,2,2624,35,6,0,2,1,0
7413550868022316331,2024-09-14,3,2625,35,6,0,2,1,0
7413550868022316331,2024-09-15,4,2628,35,6,0,2,1,0
7413550868022316331,2024-09-16,5,2633,35,6,0,2,1,0
7413551509532708126,2024-09-12,1,1041,68,5,0,10,1,0
7413551509532708126,2024-09-13,2,1365,96,5,1,17,2,0
7413551509532708126,2024-09-14,3,1586,116,6,6,24,2,0
7413551509532708126,2024-09-15,4,1743,127,7,7,24,3,0
7413551509532708126,2024-09-16,5,1897,134,7,7,24,3,0
7413553871987035435,2024-09-12,1,821,144,4,0,4,0,0
7413553871987035435,2024-09-13,2,1132,191,5,1,6,1,0
7413553871987035435,2024-09-14,3,1417,229,6,1,6,1,0
7413553871987035435,2024-09-15,4,1661,266,7,1,9,1,0
7413553871987035435,2024-09-16,5,1849,291,8,1,10,1,0
